t,phase,x,y,z
0.473729,INIT_POS,0.665426000,0.113044000,0.322591000
0.483930,INIT_POS,0.664902000,0.113046000,0.322550000
0.493806,INIT_POS,0.664365000,0.113032000,0.322495000
0.503790,INIT_POS,0.663837000,0.113029000,0.322454000
0.513774,INIT_POS,0.663327000,0.113027000,0.322446000
0.523762,INIT_POS,0.662824000,0.113006000,0.322435000
0.533774,INIT_POS,0.662348000,0.112970000,0.322456000
0.543763,INIT_POS,0.661869000,0.112974000,0.322475000
0.553761,INIT_POS,0.661403000,0.112991000,0.322512000
0.563813,INIT_POS,0.660936000,0.113002000,0.322545000
0.573821,INIT_POS,0.660458000,0.113001000,0.322550000
0.583834,INIT_POS,0.659984000,0.112988000,0.322561000
0.593798,INIT_POS,0.659500000,0.112983000,0.322549000
0.603775,INIT_POS,0.659015000,0.112987000,0.322543000
0.613777,INIT_POS,0.658524000,0.112992000,0.322535000
0.623767,INIT_POS,0.658030000,0.112992000,0.322517000
0.633764,INIT_POS,0.657523000,0.112985000,0.322471000
0.643754,INIT_POS,0.657023000,0.112983000,0.322447000
0.653779,INIT_POS,0.656512000,0.113002000,0.322436000
0.663782,INIT_POS,0.655984000,0.113004000,0.322391000
0.673787,INIT_POS,0.655445000,0.113006000,0.322317000
0.683822,INIT_POS,0.654900000,0.113000000,0.322241000
0.693782,INIT_POS,0.654368000,0.113007000,0.322203000
0.703778,INIT_POS,0.653814000,0.113018000,0.322148000
0.713770,INIT_POS,0.653275000,0.113014000,0.322098000
0.723793,INIT_POS,0.652748000,0.113005000,0.322064000
0.733788,INIT_POS,0.652244000,0.112992000,0.322065000
0.743756,INIT_POS,0.651743000,0.112980000,0.322073000
0.753769,INIT_POS,0.651265000,0.112970000,0.322094000
0.763754,INIT_POS,0.650788000,0.112965000,0.322110000
0.773869,INIT_POS,0.650320000,0.112971000,0.322150000
0.783821,INIT_POS,0.649845000,0.112971000,0.322178000
0.793799,INIT_POS,0.649367000,0.112967000,0.322190000
0.803774,INIT_POS,0.648893000,0.112964000,0.322211000
0.813811,INIT_POS,0.648398000,0.112965000,0.322206000
0.823765,INIT_POS,0.647894000,0.112966000,0.322191000
0.833772,INIT_POS,0.647387000,0.112965000,0.322166000
0.843756,INIT_POS,0.646881000,0.112962000,0.322132000
0.853769,INIT_POS,0.646372000,0.112964000,0.322109000
0.863768,INIT_POS,0.645876000,0.112963000,0.322114000
0.873793,INIT_POS,0.645350000,0.112971000,0.322077000
0.883819,INIT_POS,0.644827000,0.112969000,0.322027000
0.893759,INIT_POS,0.644290000,0.112968000,0.321965000
0.903774,INIT_POS,0.643750000,0.112969000,0.321915000
0.913774,INIT_POS,0.643215000,0.112967000,0.321876000
0.923771,INIT_POS,0.642661000,0.112976000,0.321793000
0.933768,INIT_POS,0.642118000,0.112975000,0.321722000
0.943783,INIT_POS,0.641587000,0.112972000,0.321672000
0.953788,INIT_POS,0.641066000,0.112960000,0.321634000
0.963789,INIT_POS,0.640558000,0.112949000,0.321610000
0.973813,INIT_POS,0.640079000,0.112943000,0.321625000
0.983839,INIT_POS,0.639591000,0.112941000,0.321621000
0.993884,INIT_POS,0.639116000,0.112943000,0.321634000
1.003879,INIT_POS,0.638634000,0.112944000,0.321630000
1.013789,INIT_POS,0.638146000,0.112944000,0.321618000
1.023802,INIT_POS,0.637665000,0.112934000,0.321617000
1.033800,INIT_POS,0.637174000,0.112934000,0.321612000
1.043758,INIT_POS,0.636674000,0.112934000,0.321586000
1.053776,INIT_POS,0.636174000,0.112935000,0.321561000
1.063770,INIT_POS,0.635671000,0.112936000,0.321533000
1.073781,INIT_POS,0.635177000,0.112939000,0.321535000
1.083830,INIT_POS,0.634668000,0.112943000,0.321523000
1.093813,INIT_POS,0.634162000,0.112931000,0.321499000
1.103804,INIT_POS,0.633650000,0.112931000,0.321467000
1.113770,INIT_POS,0.633136000,0.112938000,0.321451000
1.123752,INIT_POS,0.632612000,0.112941000,0.321432000
1.133858,INIT_POS,0.632092000,0.112939000,0.321408000
1.143804,INIT_POS,0.631567000,0.112940000,0.321359000
1.153787,INIT_POS,0.631046000,0.112940000,0.321318000
1.163760,INIT_POS,0.630537000,0.112936000,0.321305000
1.173856,INIT_POS,0.630039000,0.112926000,0.321302000
1.183842,INIT_POS,0.629561000,0.112910000,0.321311000
1.193807,INIT_POS,0.629094000,0.112907000,0.321337000
1.203784,INIT_POS,0.628645000,0.112910000,0.321395000
1.213798,INIT_POS,0.628191000,0.112910000,0.321434000
1.223769,INIT_POS,0.627740000,0.112912000,0.321467000
1.233758,INIT_POS,0.627275000,0.112905000,0.321476000
1.243794,INIT_POS,0.626814000,0.112909000,0.321513000
1.253783,INIT_POS,0.626344000,0.112910000,0.321545000
1.263744,INIT_POS,0.625860000,0.112904000,0.321538000
1.273760,INIT_POS,0.625366000,0.112902000,0.321517000
1.283774,INIT_POS,0.624870000,0.112905000,0.321501000
1.293753,INIT_POS,0.624372000,0.112904000,0.321496000
1.303733,INIT_POS,0.623870000,0.112893000,0.321479000
1.313788,INIT_POS,0.623362000,0.112892000,0.321454000
1.323769,INIT_POS,0.622851000,0.112892000,0.321426000
1.333768,INIT_POS,0.622339000,0.112890000,0.321397000
1.343778,INIT_POS,0.621821000,0.112892000,0.321371000
1.353831,INIT_POS,0.621297000,0.112894000,0.321329000
1.363760,INIT_POS,0.620776000,0.112893000,0.321279000
1.373837,INIT_POS,0.620247000,0.112894000,0.321210000
1.383812,INIT_POS,0.619722000,0.112893000,0.321154000
1.393767,INIT_POS,0.619207000,0.112883000,0.321111000
1.403795,INIT_POS,0.618709000,0.112869000,0.321085000
1.413802,INIT_POS,0.618220000,0.112869000,0.321079000
1.423789,INIT_POS,0.617743000,0.112868000,0.321085000
1.433755,INIT_POS,0.617267000,0.112866000,0.321084000
1.443757,INIT_POS,0.616800000,0.112857000,0.321090000
1.453780,INIT_POS,0.616330000,0.112847000,0.321095000
1.463781,INIT_POS,0.615837000,0.112854000,0.321080000
1.473772,INIT_POS,0.615352000,0.112852000,0.321081000
1.483811,INIT_POS,0.614857000,0.112854000,0.321062000
1.493792,INIT_POS,0.614348000,0.112850000,0.321027000
1.503780,INIT_POS,0.613831000,0.112854000,0.320993000
1.513753,INIT_POS,0.613309000,0.112856000,0.320955000
1.523790,INIT_POS,0.612786000,0.112854000,0.320919000
1.533769,INIT_POS,0.612265000,0.112852000,0.320883000
1.543769,INIT_POS,0.611740000,0.112854000,0.320857000
1.553779,INIT_POS,0.611219000,0.112856000,0.320837000
1.563794,INIT_POS,0.610691000,0.112858000,0.320816000
1.573777,INIT_POS,0.610161000,0.112858000,0.320785000
1.583806,INIT_POS,0.609620000,0.112859000,0.320737000
1.593759,INIT_POS,0.609088000,0.112860000,0.320702000
1.603792,INIT_POS,0.608547000,0.112858000,0.320652000
1.613775,INIT_POS,0.608009000,0.112860000,0.320602000
1.623770,INIT_POS,0.607486000,0.112853000,0.320564000
1.633757,INIT_POS,0.606978000,0.112848000,0.320551000
1.643759,INIT_POS,0.606492000,0.112840000,0.320564000
1.653769,INIT_POS,0.606008000,0.112831000,0.320570000
1.663779,INIT_POS,0.605538000,0.112826000,0.320582000
1.673745,INIT_POS,0.605084000,0.112826000,0.320617000
1.683796,INIT_POS,0.604626000,0.112829000,0.320664000
1.693796,INIT_POS,0.604155000,0.112830000,0.320694000
1.703771,INIT_POS,0.603677000,0.112827000,0.320708000
1.713753,INIT_POS,0.603200000,0.112827000,0.320726000
1.723788,INIT_POS,0.602709000,0.112824000,0.320727000
1.733787,INIT_POS,0.602209000,0.112825000,0.320731000
1.743767,INIT_POS,0.601703000,0.112827000,0.320722000
1.753778,INIT_POS,0.601185000,0.112826000,0.320698000
1.763768,INIT_POS,0.600681000,0.112824000,0.320691000
1.773866,INIT_POS,0.600158000,0.112824000,0.320662000
1.783822,INIT_POS,0.599646000,0.112825000,0.320653000
1.793776,INIT_POS,0.599129000,0.112828000,0.320628000
1.803760,INIT_POS,0.598616000,0.112824000,0.320597000
1.813777,INIT_POS,0.598083000,0.112826000,0.320536000
1.823782,INIT_POS,0.597556000,0.112826000,0.320484000
1.833769,INIT_POS,0.597036000,0.112826000,0.320438000
1.843759,INIT_POS,0.596498000,0.112827000,0.320355000
1.853787,INIT_POS,0.595979000,0.112825000,0.320303000
1.863761,INIT_POS,0.595468000,0.112823000,0.320265000
1.873779,INIT_POS,0.594966000,0.112815000,0.320228000
1.883852,INIT_POS,0.594482000,0.112800000,0.320204000
1.893802,INIT_POS,0.594007000,0.112788000,0.320195000
1.903773,INIT_POS,0.593541000,0.112788000,0.320203000
1.913769,INIT_POS,0.593077000,0.112788000,0.320218000
1.923805,INIT_POS,0.592620000,0.112776000,0.320232000
1.933798,INIT_POS,0.592149000,0.112770000,0.320230000
1.943770,INIT_POS,0.591684000,0.112774000,0.320256000
1.953773,INIT_POS,0.591204000,0.112776000,0.320277000
1.963784,INIT_POS,0.590708000,0.112771000,0.320268000
1.973823,INIT_POS,0.590208000,0.112770000,0.320245000
1.983848,INIT_POS,0.589710000,0.112771000,0.320234000
1.993818,INIT_POS,0.589210000,0.112772000,0.320234000
2.003783,INIT_POS,0.588714000,0.112774000,0.320244000
2.013822,INIT_POS,0.588206000,0.112772000,0.320226000
2.023795,INIT_POS,0.587710000,0.112775000,0.320217000
2.033756,INIT_POS,0.587209000,0.112780000,0.320211000
2.043778,INIT_POS,0.586703000,0.112780000,0.320200000
2.053773,INIT_POS,0.586184000,0.112779000,0.320164000
2.063849,INIT_POS,0.585672000,0.112781000,0.320135000
2.073791,INIT_POS,0.585159000,0.112782000,0.320088000
2.083843,INIT_POS,0.584632000,0.112781000,0.320035000
2.093781,INIT_POS,0.584115000,0.112781000,0.319996000
2.103806,INIT_POS,0.583608000,0.112778000,0.319965000
2.113810,INIT_POS,0.583104000,0.112780000,0.319942000
2.123751,INIT_POS,0.582614000,0.112778000,0.319935000
2.133773,INIT_POS,0.582131000,0.112775000,0.319942000
2.143749,INIT_POS,0.581664000,0.112771000,0.319972000
2.153773,INIT_POS,0.581190000,0.112764000,0.319989000
2.163752,INIT_POS,0.580726000,0.112759000,0.320017000
2.173774,INIT_POS,0.580245000,0.112762000,0.320031000
2.183813,INIT_POS,0.579767000,0.112762000,0.320061000
2.193779,INIT_POS,0.579278000,0.112758000,0.320079000
2.203816,INIT_POS,0.578770000,0.112754000,0.320064000
2.213751,INIT_POS,0.578257000,0.112754000,0.320049000
2.223773,INIT_POS,0.577749000,0.112753000,0.320039000
2.233755,INIT_POS,0.577226000,0.112757000,0.320023000
2.243801,INIT_POS,0.576718000,0.112756000,0.320014000
2.253750,INIT_POS,0.576194000,0.112757000,0.319978000
2.263812,INIT_POS,0.575677000,0.112756000,0.319949000
2.273777,INIT_POS,0.575160000,0.112757000,0.319915000
2.283850,INIT_POS,0.574645000,0.112759000,0.319885000
2.293759,INIT_POS,0.574120000,0.112759000,0.319838000
2.303793,INIT_POS,0.573599000,0.112758000,0.319788000
2.313776,INIT_POS,0.573073000,0.112765000,0.319743000
2.323762,INIT_POS,0.572538000,0.112769000,0.319685000
2.333810,INIT_POS,0.572003000,0.112764000,0.319615000
2.343770,INIT_POS,0.571498000,0.112757000,0.319574000
2.353793,INIT_POS,0.570990000,0.112747000,0.319537000
2.363768,INIT_POS,0.570499000,0.112742000,0.319525000
2.373768,INIT_POS,0.570006000,0.112733000,0.319506000
2.383860,INIT_POS,0.569528000,0.112728000,0.319501000
2.393796,INIT_POS,0.569043000,0.112724000,0.319495000
2.403785,INIT_POS,0.568562000,0.112723000,0.319505000
2.413778,INIT_POS,0.568075000,0.112723000,0.319518000
2.423827,INIT_POS,0.567568000,0.112722000,0.319507000
2.433752,INIT_POS,0.567069000,0.112722000,0.319496000
2.443803,INIT_POS,0.566561000,0.112721000,0.319481000
2.453766,INIT_POS,0.566043000,0.112719000,0.319462000
2.463774,INIT_POS,0.565521000,0.112720000,0.319443000
2.473758,INIT_POS,0.564996000,0.112719000,0.319411000
2.483837,INIT_POS,0.564477000,0.112721000,0.319381000
2.493791,INIT_POS,0.563965000,0.112720000,0.319365000
2.503772,INIT_POS,0.563442000,0.112722000,0.319335000
2.513784,INIT_POS,0.562938000,0.112721000,0.319324000
2.523770,INIT_POS,0.562426000,0.112726000,0.319299000
2.533806,INIT_POS,0.561925000,0.112722000,0.319276000
2.543812,INIT_POS,0.561405000,0.112723000,0.319236000
2.553751,INIT_POS,0.560898000,0.112720000,0.319208000
2.563774,INIT_POS,0.560380000,0.112721000,0.319160000
2.573745,INIT_POS,0.559857000,0.112727000,0.319109000
2.583853,INIT_POS,0.559342000,0.112725000,0.319075000
2.593789,INIT_POS,0.558831000,0.112723000,0.319051000
2.603808,INIT_POS,0.558333000,0.112719000,0.319044000
2.613768,INIT_POS,0.557848000,0.112711000,0.319046000
2.623772,INIT_POS,0.557364000,0.112694000,0.319044000
2.633746,INIT_POS,0.556901000,0.112694000,0.319077000
2.643773,INIT_POS,0.556441000,0.112697000,0.319129000
2.653733,INIT_POS,0.555976000,0.112690000,0.319168000
2.663791,INIT_POS,0.555495000,0.112687000,0.319179000
2.673731,INIT_POS,0.555021000,0.112686000,0.319204000
2.683829,INIT_POS,0.554541000,0.112686000,0.319229000
2.693745,INIT_POS,0.554050000,0.112687000,0.319243000
2.703801,INIT_POS,0.553550000,0.112689000,0.319237000
2.713767,INIT_POS,0.553097000,0.112689000,0.319215000
2.723773,INIT_POS,0.552541000,0.112691000,0.319186000
2.733752,INIT_POS,0.552036000,0.112695000,0.319167000
2.743808,INIT_POS,0.551533000,0.112695000,0.319140000
2.753878,INIT_POS,0.551027000,0.112697000,0.319107000
2.763780,INIT_POS,0.550526000,0.112700000,0.319074000
2.773802,INIT_POS,0.550025000,0.112702000,0.319054000
2.783850,INIT_POS,0.549512000,0.112702000,0.319013000
2.793785,INIT_POS,0.548998000,0.112701000,0.318969000
2.803791,INIT_POS,0.548489000,0.112699000,0.318928000
2.813759,INIT_POS,0.547966000,0.112699000,0.318871000
2.823775,INIT_POS,0.547445000,0.112697000,0.318815000
2.833748,INIT_POS,0.546935000,0.112696000,0.318778000
2.843775,INIT_POS,0.546427000,0.112688000,0.318742000
2.853750,INIT_POS,0.545934000,0.112682000,0.318729000
2.863764,INIT_POS,0.545451000,0.112675000,0.318725000
2.873770,INIT_POS,0.544977000,0.112668000,0.318737000
2.883819,INIT_POS,0.544515000,0.112669000,0.318777000
2.893799,INIT_POS,0.544055000,0.112669000,0.318823000
2.903785,INIT_POS,0.543597000,0.112668000,0.318864000
2.913756,INIT_POS,0.543126000,0.112667000,0.318889000
2.923770,INIT_POS,0.542657000,0.112666000,0.318926000
2.933745,INIT_POS,0.542181000,0.112666000,0.318959000
2.943767,INIT_POS,0.541693000,0.112667000,0.318965000
2.953752,INIT_POS,0.541198000,0.112667000,0.318958000
2.963790,INIT_POS,0.540696000,0.112670000,0.318942000
2.973750,INIT_POS,0.540189000,0.112673000,0.318919000
2.983852,INIT_POS,0.539684000,0.112673000,0.318900000
2.993778,INIT_POS,0.539177000,0.112676000,0.318869000
3.003771,INIT_POS,0.538673000,0.112677000,0.318843000
3.013750,INIT_POS,0.538165000,0.112678000,0.318813000
3.023794,INIT_POS,0.537661000,0.112678000,0.318782000
3.033755,INIT_POS,0.537148000,0.112679000,0.318741000
3.043765,INIT_POS,0.536630000,0.112679000,0.318696000
3.053768,INIT_POS,0.536101000,0.112680000,0.318645000
3.063815,INIT_POS,0.535568000,0.112680000,0.318592000
3.073752,INIT_POS,0.535031000,0.112680000,0.318540000
3.083801,INIT_POS,0.534500000,0.112677000,0.318494000
3.093799,INIT_POS,0.533972000,0.112674000,0.318453000
3.103773,INIT_POS,0.533457000,0.112662000,0.318426000
3.113775,INIT_POS,0.532965000,0.112651000,0.318429000
3.123770,INIT_POS,0.532472000,0.112644000,0.318434000
3.133771,INIT_POS,0.532013000,0.112634000,0.318468000
3.143760,INIT_POS,0.531589000,0.112630000,0.318491000
3.153777,INIT_POS,0.531073000,0.112629000,0.318530000
3.163764,INIT_POS,0.530604000,0.112626000,0.318567000
3.173771,INIT_POS,0.530119000,0.112625000,0.318578000
3.183837,INIT_POS,0.529634000,0.112624000,0.318579000
3.193810,INIT_POS,0.529138000,0.112623000,0.318568000
3.203780,INIT_POS,0.528637000,0.112622000,0.318548000
3.213761,INIT_POS,0.528125000,0.112624000,0.318512000
3.223774,INIT_POS,0.527614000,0.112626000,0.318474000
3.233751,INIT_POS,0.527103000,0.112632000,0.318439000
3.243804,INIT_POS,0.526599000,0.112633000,0.318416000
3.253752,INIT_POS,0.526084000,0.112633000,0.318376000
3.263773,INIT_POS,0.525578000,0.112633000,0.318341000
3.273746,INIT_POS,0.525068000,0.112635000,0.318305000
3.283821,INIT_POS,0.524552000,0.112634000,0.318265000
3.293777,INIT_POS,0.524027000,0.112631000,0.318213000
3.303806,INIT_POS,0.523499000,0.112629000,0.318159000
3.313779,INIT_POS,0.522965000,0.112629000,0.318105000
3.323825,INIT_POS,0.522429000,0.112627000,0.318045000
3.333782,INIT_POS,0.521883000,0.112631000,0.317985000
3.343789,INIT_POS,0.521346000,0.112631000,0.317943000
3.353756,INIT_POS,0.520825000,0.112628000,0.317922000
3.363738,INIT_POS,0.520315000,0.112618000,0.317907000
3.373755,INIT_POS,0.519816000,0.112608000,0.317900000
3.383985,INIT_POS,0.519328000,0.112611000,0.317915000
3.393752,INIT_POS,0.518865000,0.112606000,0.317954000
3.403760,INIT_POS,0.518398000,0.112601000,0.317993000
3.413758,INIT_POS,0.517931000,0.112601000,0.318026000
3.423743,INIT_POS,0.517465000,0.112595000,0.318058000
3.433734,INIT_POS,0.516997000,0.112595000,0.318083000
3.443727,INIT_POS,0.516517000,0.112598000,0.318095000
3.453733,INIT_POS,0.516034000,0.112599000,0.318101000
3.463751,INIT_POS,0.515600000,0.112602000,0.318097000
3.473721,INIT_POS,0.515054000,0.112604000,0.318082000
3.483773,INIT_POS,0.514556000,0.112608000,0.318070000
3.493762,INIT_POS,0.514043000,0.112610000,0.318035000
3.503741,INIT_POS,0.513540000,0.112612000,0.318010000
3.513742,INIT_POS,0.513030000,0.112611000,0.317982000
3.523734,INIT_POS,0.512519000,0.112613000,0.317960000
3.533793,INIT_POS,0.512018000,0.112613000,0.317950000
3.543755,INIT_POS,0.511506000,0.112611000,0.317916000
3.553806,INIT_POS,0.510991000,0.112612000,0.317886000
3.563764,INIT_POS,0.510471000,0.112611000,0.317856000
3.573799,INIT_POS,0.509947000,0.112610000,0.317824000
3.583818,INIT_POS,0.509422000,0.112609000,0.317791000
3.593803,INIT_POS,0.508902000,0.112608000,0.317765000
3.603757,INIT_POS,0.508377000,0.112607000,0.317733000
3.613798,INIT_POS,0.507874000,0.112599000,0.317723000
3.623750,INIT_POS,0.507370000,0.112589000,0.317710000
3.633776,INIT_POS,0.506935000,0.112586000,0.317717000
3.643738,INIT_POS,0.506402000,0.112581000,0.317723000
3.653793,INIT_POS,0.505935000,0.112572000,0.317733000
3.663746,INIT_POS,0.505479000,0.112565000,0.317756000
3.673774,INIT_POS,0.505014000,0.112566000,0.317769000
3.683814,INIT_POS,0.504549000,0.112567000,0.317785000
3.693798,INIT_POS,0.504075000,0.112570000,0.317786000
3.703752,INIT_POS,0.503593000,0.112572000,0.317772000
3.713799,INIT_POS,0.503107000,0.112576000,0.317765000
3.723771,INIT_POS,0.502612000,0.112578000,0.317747000
3.733784,INIT_POS,0.502101000,0.112577000,0.317707000
3.743747,INIT_POS,0.501591000,0.112578000,0.317662000
3.753795,INIT_POS,0.501082000,0.112580000,0.317623000
3.763770,INIT_POS,0.500569000,0.112580000,0.317585000
3.773770,INIT_POS,0.500115000,0.112579000,0.317560000
3.783786,INIT_POS,0.499547000,0.112579000,0.317517000
3.793814,INIT_POS,0.499048000,0.112579000,0.317496000
3.803780,INIT_POS,0.498539000,0.112579000,0.317470000
3.813796,INIT_POS,0.498025000,0.112581000,0.317445000
3.823740,INIT_POS,0.497505000,0.112581000,0.317417000
3.833795,INIT_POS,0.496983000,0.112580000,0.317390000
3.843770,INIT_POS,0.496470000,0.112579000,0.317364000
3.853802,INIT_POS,0.495957000,0.112580000,0.317346000
3.863748,INIT_POS,0.495443000,0.112581000,0.317335000
3.873806,INIT_POS,0.494940000,0.112580000,0.317335000
3.883811,INIT_POS,0.494454000,0.112575000,0.317346000
3.893784,INIT_POS,0.493972000,0.112569000,0.317351000
3.903764,INIT_POS,0.493507000,0.112561000,0.317376000
3.913759,INIT_POS,0.493044000,0.112559000,0.317403000
3.923800,INIT_POS,0.492597000,0.112560000,0.317442000
3.933757,INIT_POS,0.492142000,0.112562000,0.317475000
3.943775,INIT_POS,0.491685000,0.112564000,0.317501000
3.953744,INIT_POS,0.491222000,0.112565000,0.317522000
3.963777,INIT_POS,0.490745000,0.112568000,0.317526000
3.973759,INIT_POS,0.490257000,0.112570000,0.317517000
3.983818,INIT_POS,0.489759000,0.112572000,0.317497000
3.993792,INIT_POS,0.489252000,0.112575000,0.317470000
4.003783,INIT_POS,0.488734000,0.112574000,0.317436000
4.013790,INIT_POS,0.488206000,0.112574000,0.317395000
4.023775,INIT_POS,0.487684000,0.112574000,0.317364000
4.033786,INIT_POS,0.487197000,0.112575000,0.317322000
4.043795,INIT_POS,0.486617000,0.112575000,0.317288000
4.053772,INIT_POS,0.486084000,0.112575000,0.317257000
4.063777,INIT_POS,0.485609000,0.112574000,0.317239000
4.073750,INIT_POS,0.485021000,0.112574000,0.317210000
4.083821,INIT_POS,0.484485000,0.112572000,0.317176000
4.093768,INIT_POS,0.484006000,0.112572000,0.317147000
4.103755,INIT_POS,0.483418000,0.112569000,0.317106000
4.113804,INIT_POS,0.482883000,0.112569000,0.317071000
4.123737,INIT_POS,0.482355000,0.112566000,0.317034000
4.133783,INIT_POS,0.481829000,0.112563000,0.316992000
4.143768,INIT_POS,0.481319000,0.112556000,0.316961000
4.153775,INIT_POS,0.480814000,0.112550000,0.316934000
4.163757,INIT_POS,0.480329000,0.112547000,0.316925000
4.173796,INIT_POS,0.479854000,0.112544000,0.316920000
4.183834,INIT_POS,0.479388000,0.112542000,0.316919000
4.193827,INIT_POS,0.478934000,0.112542000,0.316933000
4.203755,INIT_POS,0.478478000,0.112544000,0.316948000
4.213800,INIT_POS,0.478068000,0.112544000,0.316951000
4.223756,INIT_POS,0.477551000,0.112546000,0.316945000
4.233799,INIT_POS,0.477064000,0.112547000,0.316923000
4.243771,INIT_POS,0.476576000,0.112548000,0.316906000
4.253776,INIT_POS,0.476069000,0.112548000,0.316873000
4.263751,INIT_POS,0.475556000,0.112548000,0.316835000
4.273803,INIT_POS,0.475031000,0.112548000,0.316781000
4.283772,INIT_POS,0.474494000,0.112550000,0.316726000
4.293784,INIT_POS,0.474014000,0.112551000,0.316687000
4.303749,INIT_POS,0.473429000,0.112551000,0.316651000
4.313774,INIT_POS,0.472892000,0.112551000,0.316612000
4.323749,INIT_POS,0.472363000,0.112551000,0.316578000
4.333772,INIT_POS,0.471841000,0.112551000,0.316559000
4.343745,INIT_POS,0.471314000,0.112551000,0.316538000
4.353801,INIT_POS,0.470846000,0.112550000,0.316525000
4.363760,INIT_POS,0.470264000,0.112549000,0.316491000
4.373865,INIT_POS,0.469729000,0.112550000,0.316447000
4.383804,INIT_POS,0.469255000,0.112549000,0.316420000
4.393779,INIT_POS,0.468681000,0.112544000,0.316387000
4.403761,INIT_POS,0.468163000,0.112541000,0.316360000
4.413746,INIT_POS,0.467655000,0.112537000,0.316337000
4.423745,INIT_POS,0.467158000,0.112536000,0.316323000
4.433741,INIT_POS,0.466724000,0.112531000,0.316316000
4.443728,INIT_POS,0.466206000,0.112532000,0.316317000
4.453727,INIT_POS,0.465745000,0.112532000,0.316332000
4.463736,INIT_POS,0.465292000,0.112533000,0.316355000
4.473729,INIT_POS,0.464886000,0.112533000,0.316376000
4.483778,INIT_POS,0.464385000,0.112535000,0.316399000
4.493740,INIT_POS,0.463930000,0.112536000,0.316428000
4.503735,INIT_POS,0.463454000,0.112538000,0.316438000
4.513732,INIT_POS,0.463018000,0.112539000,0.316440000
4.523739,INIT_POS,0.462526000,0.112541000,0.316435000
4.533728,INIT_POS,0.461988000,0.112540000,0.316441000
4.543728,INIT_POS,0.461480000,0.112541000,0.316436000
4.553729,INIT_POS,0.461019000,0.112541000,0.316427000
4.563727,INIT_POS,0.460518000,0.112539000,0.316417000
4.573730,INIT_POS,0.460004000,0.112540000,0.316404000
4.583783,INIT_POS,0.459488000,0.112541000,0.316396000
4.593778,INIT_POS,0.458927000,0.112540000,0.316389000
4.603756,INIT_POS,0.458473000,0.112540000,0.316380000
4.613742,INIT_POS,0.457974000,0.112538000,0.316364000
4.623755,INIT_POS,0.457467000,0.112539000,0.316345000
4.633746,INIT_POS,0.456964000,0.112539000,0.316325000
4.643748,INIT_POS,0.456453000,0.112539000,0.316296000
4.653732,INIT_POS,0.455937000,0.112540000,0.316262000
