t,phase,x,y,z
1.214153,INIT_POS,0.628254000,0.112315000,0.321248000
1.224117,INIT_POS,0.627801000,0.112307000,0.321273000
1.234152,INIT_POS,0.627333000,0.112314000,0.321283000
1.244116,INIT_POS,0.626874000,0.112319000,0.321325000
1.254150,INIT_POS,0.626409000,0.112318000,0.321364000
1.264123,INIT_POS,0.625920000,0.112317000,0.321356000
1.274156,INIT_POS,0.625433000,0.112317000,0.321340000
1.284125,INIT_POS,0.624936000,0.112314000,0.321318000
1.294153,INIT_POS,0.624440000,0.112316000,0.321317000
1.304115,INIT_POS,0.623938000,0.112314000,0.321311000
1.314147,INIT_POS,0.623429000,0.112310000,0.321276000
1.324115,INIT_POS,0.622920000,0.112313000,0.321250000
1.334146,INIT_POS,0.622409000,0.112308000,0.321216000
1.344114,INIT_POS,0.621892000,0.112313000,0.321197000
1.354148,INIT_POS,0.621363000,0.112315000,0.321150000
1.364114,INIT_POS,0.620838000,0.112318000,0.321099000
1.374147,INIT_POS,0.620307000,0.112315000,0.321039000
1.384138,INIT_POS,0.619778000,0.112311000,0.320982000
1.394149,INIT_POS,0.619264000,0.112311000,0.320953000
1.404122,INIT_POS,0.618765000,0.112304000,0.320938000
1.414151,INIT_POS,0.618269000,0.112301000,0.320920000
1.424117,INIT_POS,0.617795000,0.112295000,0.320929000
1.434146,INIT_POS,0.617319000,0.112297000,0.320937000
1.444115,INIT_POS,0.616839000,0.112295000,0.320928000
1.454149,INIT_POS,0.616382000,0.112297000,0.320948000
1.464114,INIT_POS,0.615897000,0.112301000,0.320945000
1.474147,INIT_POS,0.615408000,0.112302000,0.320941000
1.484116,INIT_POS,0.614914000,0.112302000,0.320924000
1.494151,INIT_POS,0.614403000,0.112299000,0.320877000
1.504115,INIT_POS,0.613890000,0.112302000,0.320838000
1.514146,INIT_POS,0.613372000,0.112308000,0.320811000
1.524139,INIT_POS,0.612844000,0.112313000,0.320776000
1.534152,INIT_POS,0.612316000,0.112308000,0.320731000
1.544128,INIT_POS,0.611787000,0.112304000,0.320686000
1.554149,INIT_POS,0.611253000,0.112306000,0.320656000
1.564129,INIT_POS,0.610723000,0.112306000,0.320636000
1.574155,INIT_POS,0.610186000,0.112308000,0.320602000
1.584144,INIT_POS,0.609637000,0.112307000,0.320535000
1.594152,INIT_POS,0.609100000,0.112313000,0.320490000
1.604119,INIT_POS,0.608559000,0.112314000,0.320445000
1.614149,INIT_POS,0.608027000,0.112311000,0.320404000
1.624116,INIT_POS,0.607506000,0.112305000,0.320371000
1.634150,INIT_POS,0.606999000,0.112301000,0.320353000
1.644118,INIT_POS,0.606513000,0.112301000,0.320369000
1.654151,INIT_POS,0.606029000,0.112290000,0.320374000
1.664122,INIT_POS,0.605558000,0.112292000,0.320395000
1.674189,INIT_POS,0.605086000,0.112294000,0.320413000
1.684178,INIT_POS,0.604629000,0.112294000,0.320456000
1.694167,INIT_POS,0.604158000,0.112295000,0.320487000
1.704116,INIT_POS,0.603679000,0.112295000,0.320506000
1.714146,INIT_POS,0.603199000,0.112296000,0.320520000
1.724115,INIT_POS,0.602714000,0.112298000,0.320529000
1.734149,INIT_POS,0.602211000,0.112301000,0.320526000
1.744114,INIT_POS,0.601705000,0.112301000,0.320527000
1.754151,INIT_POS,0.601189000,0.112301000,0.320510000
1.764114,INIT_POS,0.600681000,0.112294000,0.320496000
1.774155,INIT_POS,0.600157000,0.112295000,0.320467000
1.784149,INIT_POS,0.599642000,0.112296000,0.320458000
1.794150,INIT_POS,0.599123000,0.112295000,0.320432000
1.804120,INIT_POS,0.598605000,0.112298000,0.320398000
1.814150,INIT_POS,0.598079000,0.112303000,0.320353000
1.824118,INIT_POS,0.597542000,0.112298000,0.320280000
1.834146,INIT_POS,0.597020000,0.112304000,0.320230000
1.844119,INIT_POS,0.596491000,0.112301000,0.320161000
1.854151,INIT_POS,0.595976000,0.112299000,0.320112000
1.864114,INIT_POS,0.595476000,0.112294000,0.320086000
1.874148,INIT_POS,0.594978000,0.112288000,0.320051000
1.884114,INIT_POS,0.594496000,0.112292000,0.320038000
1.894145,INIT_POS,0.594023000,0.112281000,0.320024000
1.904114,INIT_POS,0.593565000,0.112279000,0.320033000
1.914145,INIT_POS,0.593106000,0.112279000,0.320051000
1.924115,INIT_POS,0.592653000,0.112280000,0.320076000
1.934179,INIT_POS,0.592183000,0.112282000,0.320081000
1.944114,INIT_POS,0.591710000,0.112283000,0.320087000
1.954146,INIT_POS,0.591235000,0.112284000,0.320097000
1.964115,INIT_POS,0.590746000,0.112284000,0.320099000
1.974146,INIT_POS,0.590244000,0.112285000,0.320083000
1.984143,INIT_POS,0.589748000,0.112283000,0.320072000
1.994149,INIT_POS,0.589248000,0.112281000,0.320059000
2.004119,INIT_POS,0.588755000,0.112286000,0.320070000
2.014147,INIT_POS,0.588246000,0.112286000,0.320060000
2.024131,INIT_POS,0.587741000,0.112286000,0.320038000
2.034148,INIT_POS,0.587240000,0.112285000,0.320024000
2.044118,INIT_POS,0.586729000,0.112286000,0.320013000
2.054150,INIT_POS,0.586202000,0.112281000,0.319973000
2.064115,INIT_POS,0.585685000,0.112283000,0.319938000
2.074149,INIT_POS,0.585164000,0.112287000,0.319895000
2.084116,INIT_POS,0.584642000,0.112286000,0.319849000
2.094147,INIT_POS,0.584126000,0.112286000,0.319821000
2.104116,INIT_POS,0.583614000,0.112280000,0.319791000
2.114149,INIT_POS,0.583112000,0.112278000,0.319763000
2.124115,INIT_POS,0.582623000,0.112277000,0.319758000
2.134147,INIT_POS,0.582138000,0.112276000,0.319763000
2.144114,INIT_POS,0.581672000,0.112274000,0.319797000
2.154147,INIT_POS,0.581208000,0.112274000,0.319827000
2.164114,INIT_POS,0.580744000,0.112274000,0.319852000
2.174147,INIT_POS,0.580260000,0.112274000,0.319863000
2.184143,INIT_POS,0.579778000,0.112272000,0.319886000
2.194150,INIT_POS,0.579293000,0.112274000,0.319912000
2.204118,INIT_POS,0.578790000,0.112276000,0.319908000
2.214149,INIT_POS,0.578279000,0.112273000,0.319889000
2.224116,INIT_POS,0.577764000,0.112271000,0.319867000
2.234144,INIT_POS,0.577248000,0.112275000,0.319855000
2.244114,INIT_POS,0.576734000,0.112279000,0.319852000
2.254148,INIT_POS,0.576214000,0.112272000,0.319817000
2.264115,INIT_POS,0.575691000,0.112277000,0.319779000
2.274153,INIT_POS,0.575175000,0.112274000,0.319753000
2.284137,INIT_POS,0.574662000,0.112272000,0.319729000
2.294155,INIT_POS,0.574131000,0.112274000,0.319674000
2.304117,INIT_POS,0.573603000,0.112274000,0.319616000
2.314149,INIT_POS,0.573080000,0.112277000,0.319574000
2.324119,INIT_POS,0.572547000,0.112281000,0.319522000
2.334146,INIT_POS,0.572014000,0.112279000,0.319462000
2.344126,INIT_POS,0.571494000,0.112271000,0.319410000
2.354150,INIT_POS,0.570985000,0.112262000,0.319372000
2.364114,INIT_POS,0.570493000,0.112262000,0.319364000
2.374146,INIT_POS,0.570002000,0.112259000,0.319352000
2.384142,INIT_POS,0.569521000,0.112249000,0.319339000
2.394148,INIT_POS,0.569043000,0.112249000,0.319338000
2.404119,INIT_POS,0.568565000,0.112255000,0.319356000
2.414146,INIT_POS,0.568026000,0.112257000,0.319365000
2.424117,INIT_POS,0.567574000,0.112254000,0.319356000
2.434147,INIT_POS,0.567074000,0.112255000,0.319349000
2.444115,INIT_POS,0.566565000,0.112252000,0.319330000
2.454151,INIT_POS,0.566049000,0.112253000,0.319306000
2.464114,INIT_POS,0.565532000,0.112254000,0.319288000
2.474150,INIT_POS,0.565015000,0.112253000,0.319268000
2.484113,INIT_POS,0.564497000,0.112254000,0.319243000
2.494149,INIT_POS,0.563985000,0.112252000,0.319223000
2.504112,INIT_POS,0.563461000,0.112252000,0.319193000
2.514154,INIT_POS,0.562960000,0.112252000,0.319186000
2.524116,INIT_POS,0.562450000,0.112255000,0.319167000
2.534152,INIT_POS,0.561940000,0.112252000,0.319135000
2.544135,INIT_POS,0.561429000,0.112253000,0.319105000
2.554160,INIT_POS,0.560917000,0.112252000,0.319074000
2.564118,INIT_POS,0.560397000,0.112254000,0.319029000
2.574163,INIT_POS,0.559876000,0.112253000,0.318981000
2.584150,INIT_POS,0.559370000,0.112251000,0.318955000
2.594158,INIT_POS,0.558860000,0.112251000,0.318935000
2.604122,INIT_POS,0.558366000,0.112248000,0.318933000
2.614134,INIT_POS,0.557883000,0.112243000,0.318933000
2.624118,INIT_POS,0.557400000,0.112242000,0.318936000
2.634120,INIT_POS,0.556941000,0.112244000,0.318972000
2.644117,INIT_POS,0.556479000,0.112246000,0.319015000
2.654116,INIT_POS,0.556015000,0.112245000,0.319055000
2.664115,INIT_POS,0.555537000,0.112246000,0.319069000
2.674120,INIT_POS,0.555061000,0.112246000,0.319088000
2.684187,INIT_POS,0.554582000,0.112247000,0.319111000
2.694154,INIT_POS,0.554097000,0.112248000,0.319122000
2.704123,INIT_POS,0.553595000,0.112250000,0.319114000
2.714119,INIT_POS,0.553094000,0.112251000,0.319096000
2.724116,INIT_POS,0.552586000,0.112252000,0.319066000
2.734117,INIT_POS,0.552072000,0.112255000,0.319034000
2.744125,INIT_POS,0.551564000,0.112255000,0.319004000
2.754127,INIT_POS,0.551049000,0.112260000,0.318974000
2.764116,INIT_POS,0.550537000,0.112260000,0.318935000
2.774137,INIT_POS,0.550031000,0.112260000,0.318913000
2.784143,INIT_POS,0.549515000,0.112261000,0.318879000
2.794120,INIT_POS,0.548987000,0.112258000,0.318823000
2.804142,INIT_POS,0.548471000,0.112259000,0.318775000
2.814142,INIT_POS,0.547952000,0.112258000,0.318726000
2.824122,INIT_POS,0.547431000,0.112256000,0.318676000
2.834117,INIT_POS,0.546923000,0.112252000,0.318645000
2.844117,INIT_POS,0.546413000,0.112249000,0.318611000
2.854117,INIT_POS,0.545922000,0.112242000,0.318593000
2.864116,INIT_POS,0.545445000,0.112241000,0.318595000
2.874116,INIT_POS,0.544974000,0.112245000,0.318615000
2.884133,INIT_POS,0.544515000,0.112245000,0.318653000
2.894125,INIT_POS,0.544056000,0.112249000,0.318691000
2.904117,INIT_POS,0.543608000,0.112250000,0.318741000
2.914115,INIT_POS,0.543141000,0.112248000,0.318773000
2.924115,INIT_POS,0.542671000,0.112250000,0.318808000
2.934115,INIT_POS,0.542197000,0.112249000,0.318838000
2.944117,INIT_POS,0.541708000,0.112251000,0.318843000
2.954129,INIT_POS,0.541212000,0.112249000,0.318835000
2.964115,INIT_POS,0.540710000,0.112251000,0.318828000
2.974117,INIT_POS,0.540204000,0.112250000,0.318809000
2.984117,INIT_POS,0.539694000,0.112254000,0.318784000
2.994116,INIT_POS,0.539188000,0.112255000,0.318759000
3.004115,INIT_POS,0.538670000,0.112256000,0.318718000
3.014142,INIT_POS,0.538169000,0.112256000,0.318699000
3.024121,INIT_POS,0.537656000,0.112256000,0.318665000
3.034127,INIT_POS,0.537142000,0.112257000,0.318626000
3.044116,INIT_POS,0.536610000,0.112256000,0.318565000
3.054131,INIT_POS,0.536079000,0.112258000,0.318510000
3.064137,INIT_POS,0.535547000,0.112257000,0.318461000
3.074168,INIT_POS,0.535010000,0.112257000,0.318411000
3.084148,INIT_POS,0.534473000,0.112254000,0.318360000
3.094124,INIT_POS,0.533954000,0.112248000,0.318328000
3.104120,INIT_POS,0.533440000,0.112247000,0.318306000
3.114119,INIT_POS,0.532950000,0.112245000,0.318315000
3.124117,INIT_POS,0.532455000,0.112241000,0.318316000
3.134117,INIT_POS,0.531988000,0.112239000,0.318339000
3.144116,INIT_POS,0.531526000,0.112238000,0.318373000
3.154117,INIT_POS,0.531065000,0.112240000,0.318415000
3.164115,INIT_POS,0.530593000,0.112239000,0.318441000
3.174117,INIT_POS,0.530113000,0.112239000,0.318452000
3.184116,INIT_POS,0.529631000,0.112239000,0.318452000
3.194128,INIT_POS,0.529145000,0.112239000,0.318452000
3.204118,INIT_POS,0.528644000,0.112235000,0.318430000
3.214128,INIT_POS,0.528143000,0.112235000,0.318403000
3.224117,INIT_POS,0.527635000,0.112241000,0.318373000
3.234117,INIT_POS,0.527123000,0.112243000,0.318338000
3.244117,INIT_POS,0.526613000,0.112242000,0.318306000
3.254118,INIT_POS,0.526100000,0.112244000,0.318275000
3.264116,INIT_POS,0.525584000,0.112244000,0.318236000
3.274121,INIT_POS,0.525072000,0.112243000,0.318198000
3.284149,INIT_POS,0.524555000,0.112241000,0.318152000
3.294119,INIT_POS,0.524028000,0.112240000,0.318103000
3.304122,INIT_POS,0.523494000,0.112241000,0.318048000
3.314116,INIT_POS,0.522956000,0.112242000,0.317992000
3.324133,INIT_POS,0.522412000,0.112242000,0.317920000
3.334123,INIT_POS,0.521871000,0.112242000,0.317861000
3.344123,INIT_POS,0.521335000,0.112241000,0.317819000
3.354120,INIT_POS,0.520814000,0.112238000,0.317800000
3.364120,INIT_POS,0.520293000,0.112237000,0.317773000
3.374145,INIT_POS,0.519795000,0.112236000,0.317765000
3.384158,INIT_POS,0.519304000,0.112238000,0.317775000
3.394171,INIT_POS,0.518838000,0.112236000,0.317817000
3.404122,INIT_POS,0.518369000,0.112237000,0.317858000
3.414131,INIT_POS,0.517902000,0.112237000,0.317888000
3.424117,INIT_POS,0.517432000,0.112238000,0.317910000
3.434124,INIT_POS,0.516965000,0.112239000,0.317940000
3.444117,INIT_POS,0.516487000,0.112238000,0.317950000
3.454119,INIT_POS,0.516002000,0.112241000,0.317952000
3.464120,INIT_POS,0.515517000,0.112244000,0.317953000
3.474122,INIT_POS,0.515020000,0.112246000,0.317940000
3.484146,INIT_POS,0.514518000,0.112249000,0.317926000
3.494117,INIT_POS,0.514008000,0.112250000,0.317899000
3.504120,INIT_POS,0.513499000,0.112248000,0.317869000
3.514116,INIT_POS,0.512991000,0.112247000,0.317835000
3.524117,INIT_POS,0.512471000,0.112248000,0.317800000
3.534129,INIT_POS,0.511969000,0.112250000,0.317790000
3.544117,INIT_POS,0.511455000,0.112248000,0.317767000
3.554127,INIT_POS,0.510933000,0.112249000,0.317735000
3.564121,INIT_POS,0.510405000,0.112247000,0.317694000
3.574143,INIT_POS,0.509884000,0.112248000,0.317667000
3.584138,INIT_POS,0.509359000,0.112248000,0.317642000
3.594156,INIT_POS,0.508840000,0.112248000,0.317622000
3.604120,INIT_POS,0.508322000,0.112245000,0.317591000
3.614206,INIT_POS,0.507819000,0.112243000,0.317576000
3.624194,INIT_POS,0.507323000,0.112243000,0.317577000
3.634190,INIT_POS,0.506845000,0.112241000,0.317594000
3.644183,INIT_POS,0.506370000,0.112240000,0.317608000
3.654191,INIT_POS,0.505914000,0.112241000,0.317625000
3.664186,INIT_POS,0.505467000,0.112239000,0.317658000
3.674188,INIT_POS,0.505008000,0.112240000,0.317680000
3.684185,INIT_POS,0.504550000,0.112239000,0.317697000
3.694248,INIT_POS,0.504084000,0.112239000,0.317705000
3.704191,INIT_POS,0.503610000,0.112244000,0.317704000
3.714186,INIT_POS,0.503124000,0.112243000,0.317693000
3.724186,INIT_POS,0.502634000,0.112242000,0.317678000
3.734181,INIT_POS,0.502132000,0.112238000,0.317647000
3.744191,INIT_POS,0.501619000,0.112240000,0.317607000
3.754190,INIT_POS,0.501107000,0.112240000,0.317568000
3.764187,INIT_POS,0.500590000,0.112240000,0.317520000
3.774179,INIT_POS,0.500077000,0.112240000,0.317483000
3.784192,INIT_POS,0.499557000,0.112240000,0.317446000
3.794185,INIT_POS,0.499049000,0.112241000,0.317420000
3.804182,INIT_POS,0.498531000,0.112240000,0.317382000
3.814181,INIT_POS,0.498010000,0.112239000,0.317342000
3.824179,INIT_POS,0.497486000,0.112240000,0.317312000
3.834177,INIT_POS,0.496961000,0.112242000,0.317286000
3.844195,INIT_POS,0.496434000,0.112241000,0.317250000
3.854180,INIT_POS,0.495922000,0.112241000,0.317229000
3.864191,INIT_POS,0.495407000,0.112239000,0.317216000
3.874180,INIT_POS,0.494907000,0.112238000,0.317221000
3.884191,INIT_POS,0.494416000,0.112234000,0.317231000
3.894174,INIT_POS,0.493938000,0.112229000,0.317239000
3.904178,INIT_POS,0.493471000,0.112227000,0.317258000
3.914186,INIT_POS,0.493054000,0.112225000,0.317284000
3.924187,INIT_POS,0.492560000,0.112221000,0.317329000
3.934173,INIT_POS,0.492107000,0.112218000,0.317363000
3.944175,INIT_POS,0.491647000,0.112218000,0.317385000
3.954184,INIT_POS,0.491185000,0.112218000,0.317410000
3.964199,INIT_POS,0.490707000,0.112220000,0.317417000
3.974182,INIT_POS,0.490218000,0.112219000,0.317405000
3.984188,INIT_POS,0.489720000,0.112220000,0.317386000
3.994165,INIT_POS,0.489217000,0.112223000,0.317367000
4.004184,INIT_POS,0.488695000,0.112223000,0.317330000
4.014166,INIT_POS,0.488168000,0.112223000,0.317286000
4.024182,INIT_POS,0.487638000,0.112225000,0.317252000
4.034166,INIT_POS,0.487105000,0.112228000,0.317215000
4.044187,INIT_POS,0.486562000,0.112229000,0.317171000
4.054182,INIT_POS,0.486030000,0.112228000,0.317140000
4.064187,INIT_POS,0.485502000,0.112228000,0.317120000
4.074163,INIT_POS,0.484965000,0.112229000,0.317096000
4.084184,INIT_POS,0.484426000,0.112226000,0.317058000
4.094162,INIT_POS,0.483891000,0.112225000,0.317020000
4.104196,INIT_POS,0.483353000,0.112225000,0.316985000
4.114178,INIT_POS,0.482828000,0.112224000,0.316963000
4.124186,INIT_POS,0.482297000,0.112224000,0.316928000
4.134161,INIT_POS,0.481781000,0.112223000,0.316896000
4.144187,INIT_POS,0.481274000,0.112223000,0.316870000
4.154182,INIT_POS,0.480776000,0.112222000,0.316849000
4.164184,INIT_POS,0.480302000,0.112222000,0.316848000
4.174177,INIT_POS,0.479829000,0.112223000,0.316842000
4.184200,INIT_POS,0.479371000,0.112223000,0.316849000
4.194177,INIT_POS,0.478922000,0.112226000,0.316870000
4.204181,INIT_POS,0.478469000,0.112228000,0.316884000
4.214175,INIT_POS,0.478001000,0.112227000,0.316879000
4.224185,INIT_POS,0.477531000,0.112228000,0.316876000
4.234174,INIT_POS,0.477045000,0.112229000,0.316854000
4.244178,INIT_POS,0.476547000,0.112229000,0.316814000
4.254178,INIT_POS,0.476037000,0.112230000,0.316775000
4.264183,INIT_POS,0.475520000,0.112231000,0.316734000
4.274172,INIT_POS,0.474991000,0.112231000,0.316681000
4.284182,INIT_POS,0.474455000,0.112234000,0.316629000
4.294172,INIT_POS,0.473912000,0.112235000,0.316575000
4.304184,INIT_POS,0.473380000,0.112237000,0.316543000
4.314172,INIT_POS,0.472836000,0.112237000,0.316502000
4.324175,INIT_POS,0.472305000,0.112236000,0.316470000
4.334174,INIT_POS,0.471781000,0.112236000,0.316449000
4.344189,INIT_POS,0.471255000,0.112236000,0.316428000
4.354183,INIT_POS,0.470720000,0.112236000,0.316404000
4.364195,INIT_POS,0.470189000,0.112235000,0.316375000
4.374179,INIT_POS,0.469653000,0.112236000,0.316336000
4.384185,INIT_POS,0.469127000,0.112233000,0.316307000
4.394172,INIT_POS,0.468608000,0.112230000,0.316282000
4.404178,INIT_POS,0.468104000,0.112226000,0.316269000
4.414172,INIT_POS,0.467601000,0.112221000,0.316251000
4.424176,INIT_POS,0.467108000,0.112216000,0.316236000
4.434170,INIT_POS,0.466636000,0.112211000,0.316241000
4.444176,INIT_POS,0.466168000,0.112208000,0.316249000
4.454191,INIT_POS,0.465706000,0.112205000,0.316260000
4.464187,INIT_POS,0.465256000,0.112204000,0.316283000
4.474168,INIT_POS,0.464845000,0.112206000,0.316300000
4.484194,INIT_POS,0.464343000,0.112206000,0.316326000
4.494164,INIT_POS,0.463880000,0.112205000,0.316344000
4.504184,INIT_POS,0.463408000,0.112207000,0.316358000
4.514177,INIT_POS,0.462967000,0.112210000,0.316357000
4.524189,INIT_POS,0.462430000,0.112211000,0.316358000
4.534162,INIT_POS,0.461931000,0.112211000,0.316357000
4.544179,INIT_POS,0.461421000,0.112213000,0.316353000
4.554180,INIT_POS,0.460908000,0.112213000,0.316341000
4.564177,INIT_POS,0.460386000,0.112215000,0.316319000
4.574177,INIT_POS,0.459871000,0.112215000,0.316308000
4.584183,INIT_POS,0.459357000,0.112216000,0.316298000
4.594180,INIT_POS,0.458838000,0.112217000,0.316286000
4.604176,INIT_POS,0.458334000,0.112218000,0.316280000
4.614177,INIT_POS,0.457826000,0.112218000,0.316258000
4.624174,INIT_POS,0.457324000,0.112219000,0.316242000
4.634189,INIT_POS,0.456815000,0.112221000,0.316219000
4.644174,INIT_POS,0.456308000,0.112223000,0.316196000
4.654271,INIT_POS,0.455794000,0.112224000,0.316160000
