t,phase,x,y,z
18.942657,P1_INIT_POS,-0.003010000,-0.541061000,0.374474000
18.952670,P1_INIT_POS,-0.002544000,-0.541014000,0.374020000
18.962645,P1_INIT_POS,-0.002077000,-0.540967000,0.373578000
18.972640,P1_INIT_POS,-0.001622000,-0.540924000,0.373165000
18.982653,P1_INIT_POS,-0.001171000,-0.540882000,0.372748000
18.992682,P1_INIT_POS,-0.000702000,-0.540839000,0.372298000
19.002632,P1_INIT_POS,-0.000235000,-0.540797000,0.371848000
19.012730,P1_INIT_POS,0.000237000,-0.540767000,0.371427000
19.022652,P1_INIT_POS,0.000758000,-0.540735000,0.370951000
19.032657,P1_INIT_POS,0.001272000,-0.540701000,0.370461000
19.042630,P1_INIT_POS,0.001783000,-0.540657000,0.369969000
19.052662,P1_INIT_POS,0.002302000,-0.540625000,0.369514000
19.062712,P1_INIT_POS,0.002799000,-0.540587000,0.369079000
19.072680,P1_INIT_POS,0.003299000,-0.540545000,0.368641000
19.082633,P1_INIT_POS,0.003799000,-0.540498000,0.368196000
19.092681,P1_INIT_POS,0.004281000,-0.540448000,0.367755000
19.102692,P1_INIT_POS,0.004757000,-0.540390000,0.367287000
19.112755,P1_INIT_POS,0.005222000,-0.540336000,0.366830000
19.122701,P1_INIT_POS,0.005715000,-0.540289000,0.366363000
19.132662,P1_INIT_POS,0.006223000,-0.540245000,0.365878000
19.142669,P1_INIT_POS,0.006716000,-0.540198000,0.365387000
19.152661,P1_INIT_POS,0.007217000,-0.540153000,0.364897000
19.162672,P1_INIT_POS,0.007707000,-0.540109000,0.364426000
19.172675,P1_INIT_POS,0.008195000,-0.540056000,0.363947000
19.182716,P1_INIT_POS,0.008669000,-0.540005000,0.363490000
19.192677,P1_INIT_POS,0.009123000,-0.539958000,0.363083000
19.202648,P1_INIT_POS,0.009584000,-0.539910000,0.362661000
19.212756,P1_INIT_POS,0.010043000,-0.539857000,0.362219000
19.222760,P1_INIT_POS,0.010496000,-0.539807000,0.361776000
19.232702,P1_INIT_POS,0.010923000,-0.539759000,0.361354000
19.242688,P1_INIT_POS,0.011373000,-0.539719000,0.360918000
19.252662,P1_INIT_POS,0.011833000,-0.539686000,0.360476000
19.262714,P1_INIT_POS,0.012331000,-0.539651000,0.359997000
19.272775,P1_INIT_POS,0.012828000,-0.539610000,0.359510000
19.282659,P1_INIT_POS,0.013301000,-0.539575000,0.359059000
19.292868,P1_INIT_POS,0.013770000,-0.539538000,0.358624000
19.302844,P1_INIT_POS,0.014273000,-0.539507000,0.358169000
19.312882,P1_INIT_POS,0.014798000,-0.539468000,0.357702000
19.322797,P1_INIT_POS,0.015307000,-0.539426000,0.357246000
19.332776,P1_INIT_POS,0.015807000,-0.539379000,0.356783000
19.342708,P1_INIT_POS,0.016342000,-0.539330000,0.356301000
19.352682,P1_INIT_POS,0.016853000,-0.539287000,0.355844000
19.362657,P1_INIT_POS,0.017338000,-0.539248000,0.355402000
19.372652,P1_INIT_POS,0.017837000,-0.539206000,0.354941000
19.382649,P1_INIT_POS,0.018334000,-0.539157000,0.354451000
19.392670,P1_INIT_POS,0.018824000,-0.539112000,0.353970000
19.392708,P1_INIT_POS_SETTLE,0.018824000,-0.539112000,0.353970000
19.402893,P1_INIT_POS_SETTLE,0.019310000,-0.539070000,0.353507000
19.413199,P1_INIT_POS_SETTLE,0.019799000,-0.539022000,0.353038000
19.423580,P1_INIT_POS_SETTLE,0.020343000,-0.538969000,0.352518000
19.433911,P1_INIT_POS_SETTLE,0.020852000,-0.538916000,0.352034000
19.444237,P1_INIT_POS_SETTLE,0.021362000,-0.538869000,0.351576000
19.454569,P1_INIT_POS_SETTLE,0.021928000,-0.538811000,0.351061000
19.464949,P1_INIT_POS_SETTLE,0.022437000,-0.538754000,0.350582000
19.475310,P1_INIT_POS_SETTLE,0.022950000,-0.538697000,0.350107000
19.485668,P1_INIT_POS_SETTLE,0.023500000,-0.538633000,0.349583000
19.495926,P1_INIT_POS_SETTLE,0.023966000,-0.538586000,0.349147000
19.506300,P1_INIT_POS_SETTLE,0.024461000,-0.538524000,0.348661000
19.516683,P1_INIT_POS_SETTLE,0.025015000,-0.538471000,0.348129000
19.527023,P1_INIT_POS_SETTLE,0.025499000,-0.538415000,0.347631000
19.537365,P1_INIT_POS_SETTLE,0.025973000,-0.538363000,0.347153000
19.547744,P1_INIT_POS_SETTLE,0.026493000,-0.538315000,0.346648000
19.558101,P1_INIT_POS_SETTLE,0.026993000,-0.538273000,0.346168000
19.568439,P1_INIT_POS_SETTLE,0.027530000,-0.538228000,0.345651000
19.578773,P1_INIT_POS_SETTLE,0.028007000,-0.538185000,0.345184000
19.589091,P1_INIT_POS_SETTLE,0.028480000,-0.538140000,0.344716000
19.599447,P1_INIT_POS_SETTLE,0.029006000,-0.538096000,0.344211000
19.609826,P1_INIT_POS_SETTLE,0.029494000,-0.538056000,0.343732000
19.620192,P1_INIT_POS_SETTLE,0.029975000,-0.538017000,0.343269000
19.630520,P1_INIT_POS_SETTLE,0.030508000,-0.537982000,0.342775000
19.640833,P1_INIT_POS_SETTLE,0.030986000,-0.537950000,0.342315000
19.651183,P1_INIT_POS_SETTLE,0.031461000,-0.537919000,0.341858000
19.661486,P1_INIT_POS_SETTLE,0.032004000,-0.537882000,0.341334000
19.671825,P1_INIT_POS_SETTLE,0.032488000,-0.537853000,0.340873000
19.682186,P1_INIT_POS_SETTLE,0.032970000,-0.537821000,0.340402000
19.692548,P1_INIT_POS_SETTLE,0.033515000,-0.537791000,0.339891000
19.702919,P1_INIT_POS_SETTLE,0.034011000,-0.537773000,0.339444000
19.713289,P1_INIT_POS_SETTLE,0.034523000,-0.537757000,0.338989000
19.723623,P1_INIT_POS_SETTLE,0.035084000,-0.537741000,0.338500000
19.733981,P1_INIT_POS_SETTLE,0.035586000,-0.537722000,0.338043000
19.744324,P1_INIT_POS_SETTLE,0.036089000,-0.537702000,0.337587000
19.754680,P1_INIT_POS_SETTLE,0.036637000,-0.537685000,0.337104000
19.765018,P1_INIT_POS_SETTLE,0.037151000,-0.537667000,0.336649000
19.775359,P1_INIT_POS_SETTLE,0.037690000,-0.537644000,0.336162000
19.785674,P1_INIT_POS_SETTLE,0.038267000,-0.537623000,0.335651000
19.796006,P1_INIT_POS_SETTLE,0.038777000,-0.537602000,0.335188000
19.806335,P1_INIT_POS_SETTLE,0.039308000,-0.537578000,0.334685000
19.816686,P1_INIT_POS_SETTLE,0.039867000,-0.537566000,0.334181000
19.827031,P1_INIT_POS_SETTLE,0.040363000,-0.537540000,0.333700000
19.837362,P1_INIT_POS_SETTLE,0.040889000,-0.537510000,0.333180000
19.847705,P1_INIT_POS_SETTLE,0.041451000,-0.537475000,0.332621000
19.858071,P1_INIT_POS_SETTLE,0.041971000,-0.537445000,0.332115000
19.868469,P1_INIT_POS_SETTLE,0.042559000,-0.537414000,0.331566000
19.878825,P1_INIT_POS_SETTLE,0.043114000,-0.537384000,0.331058000
19.889168,P1_INIT_POS_SETTLE,0.043670000,-0.537346000,0.330549000
19.899513,P1_INIT_POS_SETTLE,0.044244000,-0.537302000,0.330011000
19.909892,P1_INIT_POS_SETTLE,0.044768000,-0.537263000,0.329531000
19.920251,P1_INIT_POS_SETTLE,0.045301000,-0.537216000,0.329030000
19.930590,P1_INIT_POS_SETTLE,0.045866000,-0.537165000,0.328499000
19.940999,P1_INIT_POS_SETTLE,0.046391000,-0.537116000,0.327998000
19.951389,P1_INIT_POS_SETTLE,0.046979000,-0.537063000,0.327443000
19.961725,P1_INIT_POS_SETTLE,0.047499000,-0.537023000,0.326966000
19.972058,P1_INIT_POS_SETTLE,0.047999000,-0.536979000,0.326476000
19.982387,P1_INIT_POS_SETTLE,0.048553000,-0.536927000,0.325929000
19.992698,P1_INIT_POS_SETTLE,0.049049000,-0.536877000,0.325415000
20.003004,P1_INIT_POS_SETTLE,0.049530000,-0.536836000,0.324914000
20.013368,P1_INIT_POS_SETTLE,0.050016000,-0.536798000,0.324419000
20.023700,P1_INIT_POS_SETTLE,0.050564000,-0.536751000,0.323848000
20.034025,P1_INIT_POS_SETTLE,0.051051000,-0.536725000,0.323377000
20.044357,P1_INIT_POS_SETTLE,0.051611000,-0.536692000,0.322842000
20.054653,P1_INIT_POS_SETTLE,0.052133000,-0.536664000,0.322357000
20.065009,P1_INIT_POS_SETTLE,0.052649000,-0.536637000,0.321885000
20.075369,P1_INIT_POS_SETTLE,0.053162000,-0.536611000,0.321423000
20.085693,P1_INIT_POS_SETTLE,0.053716000,-0.536585000,0.320926000
20.096006,P1_INIT_POS_SETTLE,0.054218000,-0.536560000,0.320473000
20.106341,P1_INIT_POS_SETTLE,0.054717000,-0.536538000,0.320030000
20.116693,P1_INIT_POS_SETTLE,0.055249000,-0.536518000,0.319568000
20.127018,P1_INIT_POS_SETTLE,0.055744000,-0.536496000,0.319122000
20.137338,P1_INIT_POS_SETTLE,0.056238000,-0.536473000,0.318676000
20.147653,P1_INIT_POS_SETTLE,0.056769000,-0.536456000,0.318213000
20.157952,P1_INIT_POS_SETTLE,0.057262000,-0.536420000,0.317738000
20.168259,P1_INIT_POS_SETTLE,0.057767000,-0.536391000,0.317273000
20.178539,P1_INIT_POS_SETTLE,0.058313000,-0.536365000,0.316780000
20.188913,P1_INIT_POS_SETTLE,0.058824000,-0.536336000,0.316320000
20.199257,P1_INIT_POS_SETTLE,0.059343000,-0.536311000,0.315860000
20.209595,P1_INIT_POS_SETTLE,0.059886000,-0.536279000,0.315364000
20.219920,P1_INIT_POS_SETTLE,0.060370000,-0.536243000,0.314904000
20.230238,P1_INIT_POS_SETTLE,0.060857000,-0.536203000,0.314428000
20.240549,P1_INIT_POS_SETTLE,0.061424000,-0.536167000,0.313906000
20.250849,P1_INIT_POS_SETTLE,0.061942000,-0.536130000,0.313418000
20.261146,P1_INIT_POS_SETTLE,0.062472000,-0.536094000,0.312925000
20.271490,P1_INIT_POS_SETTLE,0.063045000,-0.536066000,0.312396000
20.281814,P1_INIT_POS_SETTLE,0.063551000,-0.536040000,0.311914000
20.292112,P1_INIT_POS_SETTLE,0.064080000,-0.536007000,0.311404000
20.302421,P1_INIT_POS_SETTLE,0.064637000,-0.535978000,0.310864000
20.312755,P1_INIT_POS_SETTLE,0.065123000,-0.535946000,0.310365000
20.323077,P1_INIT_POS_SETTLE,0.065630000,-0.535916000,0.309870000
20.333383,P1_INIT_POS_SETTLE,0.066201000,-0.535883000,0.309326000
20.343672,P1_INIT_POS_SETTLE,0.066736000,-0.535859000,0.308846000
20.354024,P1_INIT_POS_SETTLE,0.067270000,-0.535829000,0.308367000
20.364325,P1_INIT_POS_SETTLE,0.067794000,-0.535798000,0.307897000
20.374604,P1_INIT_POS_SETTLE,0.068366000,-0.535769000,0.307405000
20.384918,P1_INIT_POS_SETTLE,0.068902000,-0.535728000,0.306930000
20.395230,P1_INIT_POS_SETTLE,0.069447000,-0.535681000,0.306433000
20.405556,P1_INIT_POS_SETTLE,0.070000000,-0.535637000,0.305923000
20.415871,P1_INIT_POS_SETTLE,0.070494000,-0.535604000,0.305473000
20.426196,P1_INIT_POS_SETTLE,0.070981000,-0.535583000,0.305037000
20.436504,P1_INIT_POS_SETTLE,0.071560000,-0.535530000,0.304468000
20.446826,P1_INIT_POS_SETTLE,0.072055000,-0.535498000,0.303993000
20.457134,P1_INIT_POS_SETTLE,0.072550000,-0.535454000,0.303495000
20.467473,P1_INIT_POS_SETTLE,0.073122000,-0.535414000,0.302956000
20.477826,P1_INIT_POS_SETTLE,0.073634000,-0.535386000,0.302485000
20.488150,P1_INIT_POS_SETTLE,0.074136000,-0.535360000,0.302029000
20.498490,P1_INIT_POS_SETTLE,0.074682000,-0.535328000,0.301519000
20.508864,P1_INIT_POS_SETTLE,0.075181000,-0.535299000,0.301056000
20.519224,P1_INIT_POS_SETTLE,0.075679000,-0.535266000,0.300598000
20.529538,P1_INIT_POS_SETTLE,0.076228000,-0.535229000,0.300084000
20.539874,P1_INIT_POS_SETTLE,0.076716000,-0.535197000,0.299632000
20.550196,P1_INIT_POS_SETTLE,0.077204000,-0.535174000,0.299194000
20.560502,P1_INIT_POS_SETTLE,0.077742000,-0.535146000,0.298691000
20.570817,P1_INIT_POS_SETTLE,0.078224000,-0.535125000,0.298244000
20.581114,P1_INIT_POS_SETTLE,0.078703000,-0.535099000,0.297786000
20.591474,P1_INIT_POS_SETTLE,0.079199000,-0.535075000,0.297301000
20.601790,P1_INIT_POS_SETTLE,0.079669000,-0.535045000,0.296844000
20.612173,P1_INIT_POS_SETTLE,0.080133000,-0.535021000,0.296408000
20.622534,P1_INIT_POS_SETTLE,0.080685000,-0.534981000,0.295892000
20.632868,P1_INIT_POS_SETTLE,0.081207000,-0.534952000,0.295444000
20.643229,P1_INIT_POS_SETTLE,0.081711000,-0.534921000,0.294995000
20.653573,P1_INIT_POS_SETTLE,0.082236000,-0.534894000,0.294530000
20.663869,P1_INIT_POS_SETTLE,0.082704000,-0.534870000,0.294107000
20.674272,P1_INIT_POS_SETTLE,0.083212000,-0.534827000,0.293615000
20.684638,P1_INIT_POS_SETTLE,0.083783000,-0.534792000,0.293087000
20.694978,P1_INIT_POS_SETTLE,0.084270000,-0.534764000,0.292639000
20.705283,P1_INIT_POS_SETTLE,0.084739000,-0.534740000,0.292187000
20.715645,P1_INIT_POS_SETTLE,0.085263000,-0.534723000,0.291700000
20.725983,P1_INIT_POS_SETTLE,0.085798000,-0.534675000,0.291162000
20.736310,P1_INIT_POS_SETTLE,0.086309000,-0.534648000,0.290672000
20.746607,P1_INIT_POS_SETTLE,0.086843000,-0.534599000,0.290127000
20.756917,P1_INIT_POS_SETTLE,0.087360000,-0.534553000,0.289611000
20.767233,P1_INIT_POS_SETTLE,0.087870000,-0.534519000,0.289128000
20.777542,P1_INIT_POS_SETTLE,0.088414000,-0.534481000,0.288619000
20.787880,P1_INIT_POS_SETTLE,0.088917000,-0.534436000,0.288135000
20.798249,P1_INIT_POS_SETTLE,0.089429000,-0.534385000,0.287640000
20.808620,P1_INIT_POS_SETTLE,0.090012000,-0.534322000,0.287091000
20.818966,P1_INIT_POS_SETTLE,0.090550000,-0.534271000,0.286596000
20.829284,P1_INIT_POS_SETTLE,0.091078000,-0.534221000,0.286110000
20.839709,P1_INIT_POS_SETTLE,0.091637000,-0.534182000,0.285616000
20.850077,P1_INIT_POS_SETTLE,0.092158000,-0.534138000,0.285129000
20.860434,P1_INIT_POS_SETTLE,0.092722000,-0.534100000,0.284605000
20.870825,P1_INIT_POS_SETTLE,0.093218000,-0.534063000,0.284132000
20.881244,P1_INIT_POS_SETTLE,0.093700000,-0.534037000,0.283674000
20.891673,P1_INIT_POS_SETTLE,0.094227000,-0.534006000,0.283163000
20.901994,P1_INIT_POS_SETTLE,0.094714000,-0.533986000,0.282707000
20.912409,P1_INIT_POS_SETTLE,0.095207000,-0.533972000,0.282260000
20.922759,P1_INIT_POS_SETTLE,0.095782000,-0.533946000,0.281734000
20.933094,P1_INIT_POS_SETTLE,0.096290000,-0.533938000,0.281295000
20.943430,P1_INIT_POS_SETTLE,0.096821000,-0.533937000,0.280844000
20.953756,P1_INIT_POS_SETTLE,0.097326000,-0.533924000,0.280405000
20.964085,P1_INIT_POS_SETTLE,0.097847000,-0.533903000,0.279940000
20.974404,P1_INIT_POS_SETTLE,0.098418000,-0.533877000,0.279426000
20.984742,P1_INIT_POS_SETTLE,0.098908000,-0.533869000,0.279008000
20.995068,P1_INIT_POS_SETTLE,0.099375000,-0.533859000,0.278592000
21.005410,P1_INIT_POS_SETTLE,0.099927000,-0.533839000,0.278084000
21.015784,P1_INIT_POS_SETTLE,0.100409000,-0.533831000,0.277653000
21.026132,P1_INIT_POS_SETTLE,0.100900000,-0.533804000,0.277176000
21.036473,P1_INIT_POS_SETTLE,0.101449000,-0.533782000,0.276659000
21.046790,P1_INIT_POS_SETTLE,0.101942000,-0.533766000,0.276210000
21.057102,P1_INIT_POS_SETTLE,0.102474000,-0.533738000,0.275736000
21.067384,P1_INIT_POS_SETTLE,0.103041000,-0.533719000,0.275251000
21.077774,P1_INIT_POS_SETTLE,0.103507000,-0.533699000,0.274835000
21.088139,P1_INIT_POS_SETTLE,0.103998000,-0.533667000,0.274381000
21.098500,P1_INIT_POS_SETTLE,0.104571000,-0.533618000,0.273850000
21.108894,P1_INIT_POS_SETTLE,0.105074000,-0.533577000,0.273379000
21.119256,P1_INIT_POS_SETTLE,0.105549000,-0.533548000,0.272942000
21.129604,P1_INIT_POS_SETTLE,0.106066000,-0.533503000,0.272435000
21.139937,P1_INIT_POS_SETTLE,0.106578000,-0.533460000,0.271949000
21.411177,P1_INIT_DIVE,0.116726000,-0.533225000,0.262462000
21.421104,P1_INIT_DIVE,0.116553000,-0.533287000,0.262614000
21.431077,P1_INIT_DIVE,0.116712000,-0.533199000,0.262340000
21.441083,P1_INIT_DIVE,0.117161000,-0.533019000,0.261773000
21.451067,P1_INIT_DIVE,0.117321000,-0.532957000,0.261552000
21.461071,P1_INIT_DIVE,0.117133000,-0.532944000,0.261576000
21.471062,P1_INIT_DIVE,0.117143000,-0.532822000,0.261236000
21.481131,P1_INIT_DIVE,0.117385000,-0.532726000,0.260719000
21.491069,P1_INIT_DIVE,0.117514000,-0.532730000,0.260383000
21.501081,P1_INIT_DIVE,0.117677000,-0.532672000,0.259925000
21.511177,P1_INIT_DIVE,0.118061000,-0.532514000,0.259158000
21.521098,P1_INIT_DIVE,0.118391000,-0.532392000,0.258468000
21.531069,P1_INIT_DIVE,0.118461000,-0.532389000,0.258110000
21.541071,P1_INIT_DIVE,0.118396000,-0.532415000,0.257858000
21.551062,P1_INIT_DIVE,0.118423000,-0.532394000,0.257434000
21.561062,P1_INIT_DIVE,0.118505000,-0.532342000,0.256867000
21.571063,P1_INIT_DIVE,0.118487000,-0.532317000,0.256368000
21.581066,P1_INIT_DIVE,0.118319000,-0.532311000,0.255971000
21.591060,P1_INIT_DIVE,0.118180000,-0.532272000,0.255502000
21.601053,P1_INIT_DIVE,0.118133000,-0.532218000,0.254977000
21.611139,P1_INIT_DIVE,0.118086000,-0.532192000,0.254523000
21.621078,P1_INIT_DIVE,0.118034000,-0.532183000,0.254117000
21.631066,P1_INIT_DIVE,0.118012000,-0.532181000,0.253684000
21.641066,P1_INIT_DIVE,0.118061000,-0.532156000,0.253141000
21.651056,P1_INIT_DIVE,0.118077000,-0.532147000,0.252637000
21.661066,P1_INIT_DIVE,0.118009000,-0.532165000,0.252241000
21.671053,P1_INIT_DIVE,0.117920000,-0.532166000,0.251839000
21.681139,P1_INIT_DIVE,0.117882000,-0.532141000,0.251376000
21.691429,P1_INIT_DIVE,0.117834000,-0.532134000,0.250912000
21.701085,P1_INIT_DIVE,0.117730000,-0.532141000,0.250584000
21.711138,P1_INIT_DIVE,0.117671000,-0.532128000,0.250146000
21.721083,P1_INIT_DIVE,0.117700000,-0.532087000,0.249605000
21.731047,P1_INIT_DIVE,0.117673000,-0.532080000,0.249139000
21.741074,P1_INIT_DIVE,0.117575000,-0.532099000,0.248760000
21.751046,P1_INIT_DIVE,0.117510000,-0.532104000,0.248328000
21.761079,P1_INIT_DIVE,0.117513000,-0.532084000,0.247815000
21.771033,P1_INIT_DIVE,0.117459000,-0.532107000,0.247388000
21.781074,P1_INIT_DIVE,0.117324000,-0.532142000,0.247016000
21.791049,P1_INIT_DIVE,0.117304000,-0.532115000,0.246480000
21.801148,P1_INIT_DIVE,0.117373000,-0.532071000,0.245876000
21.811134,P1_INIT_DIVE,0.117294000,-0.532104000,0.245457000
21.821105,P1_INIT_DIVE,0.117103000,-0.532156000,0.245131000
21.821204,P1_INIT_DIVE_SETTLE,0.117103000,-0.532156000,0.245131000
21.831516,P1_INIT_DIVE_SETTLE,0.117087000,-0.532127000,0.244532000
21.841822,P1_INIT_DIVE_SETTLE,0.117159000,-0.532104000,0.243936000
21.852141,P1_INIT_DIVE_SETTLE,0.117074000,-0.532150000,0.243541000
21.862478,P1_INIT_DIVE_SETTLE,0.116940000,-0.532181000,0.243095000
21.872819,P1_INIT_DIVE_SETTLE,0.116986000,-0.532146000,0.242504000
21.883224,P1_INIT_DIVE_SETTLE,0.117052000,-0.532123000,0.241927000
21.893599,P1_INIT_DIVE_SETTLE,0.116955000,-0.532158000,0.241491000
21.903935,P1_INIT_DIVE_SETTLE,0.116845000,-0.532169000,0.241082000
21.914330,P1_INIT_DIVE_SETTLE,0.116878000,-0.532131000,0.240514000
21.924685,P1_INIT_DIVE_SETTLE,0.116922000,-0.532103000,0.239902000
21.935036,P1_INIT_DIVE_SETTLE,0.116834000,-0.532128000,0.239491000
21.945384,P1_INIT_DIVE_SETTLE,0.116743000,-0.532131000,0.238998000
21.955711,P1_INIT_DIVE_SETTLE,0.116786000,-0.532095000,0.238428000
21.966033,P1_INIT_DIVE_SETTLE,0.116838000,-0.532070000,0.237877000
21.976386,P1_INIT_DIVE_SETTLE,0.116769000,-0.532085000,0.237416000
21.986706,P1_INIT_DIVE_SETTLE,0.116705000,-0.532080000,0.236965000
21.997049,P1_INIT_DIVE_SETTLE,0.116738000,-0.532043000,0.236399000
22.007392,P1_INIT_DIVE_SETTLE,0.116748000,-0.532031000,0.235831000
22.017748,P1_INIT_DIVE_SETTLE,0.116675000,-0.532049000,0.235405000
22.028074,P1_INIT_DIVE_SETTLE,0.116592000,-0.532049000,0.234941000
22.038405,P1_INIT_DIVE_SETTLE,0.116591000,-0.532022000,0.234338000
22.048736,P1_INIT_DIVE_SETTLE,0.116583000,-0.532019000,0.233825000
22.059061,P1_INIT_DIVE_SETTLE,0.116534000,-0.532036000,0.233374000
22.069385,P1_INIT_DIVE_SETTLE,0.116538000,-0.532020000,0.232803000
22.079702,P1_INIT_DIVE_SETTLE,0.116628000,-0.531977000,0.232200000
22.090044,P1_INIT_DIVE_SETTLE,0.116666000,-0.531966000,0.231674000
22.100509,P1_INIT_DIVE_SETTLE,0.116555000,-0.532000000,0.231238000
22.110868,P1_INIT_DIVE_SETTLE,0.116518000,-0.531991000,0.230748000
22.121276,P1_INIT_DIVE_SETTLE,0.116600000,-0.531927000,0.230108000
22.131646,P1_INIT_DIVE_SETTLE,0.116626000,-0.531901000,0.229521000
22.141971,P1_INIT_DIVE_SETTLE,0.116525000,-0.531916000,0.229121000
22.152274,P1_INIT_DIVE_SETTLE,0.116514000,-0.531888000,0.228618000
22.162584,P1_INIT_DIVE_SETTLE,0.116663000,-0.531818000,0.227928000
22.172880,P1_INIT_DIVE_SETTLE,0.116717000,-0.531794000,0.227405000
22.183205,P1_INIT_DIVE_SETTLE,0.116646000,-0.531807000,0.227004000
22.193531,P1_INIT_DIVE_SETTLE,0.116640000,-0.531775000,0.226447000
22.203831,P1_INIT_DIVE_SETTLE,0.116777000,-0.531702000,0.225797000
22.214182,P1_INIT_DIVE_SETTLE,0.116801000,-0.531679000,0.225281000
22.224509,P1_INIT_DIVE_SETTLE,0.116650000,-0.531701000,0.224872000
22.234814,P1_INIT_DIVE_SETTLE,0.116611000,-0.531682000,0.224394000
22.245120,P1_INIT_DIVE_SETTLE,0.116706000,-0.531625000,0.223780000
22.255426,P1_INIT_DIVE_SETTLE,0.116752000,-0.531598000,0.223190000
22.265746,P1_INIT_DIVE_SETTLE,0.116662000,-0.531631000,0.222792000
22.276063,P1_INIT_DIVE_SETTLE,0.116633000,-0.531633000,0.222316000
22.286429,P1_INIT_DIVE_SETTLE,0.116748000,-0.531584000,0.221627000
22.296789,P1_INIT_DIVE_SETTLE,0.116756000,-0.531597000,0.221123000
22.307138,P1_INIT_DIVE_SETTLE,0.116615000,-0.531655000,0.220763000
22.317479,P1_INIT_DIVE_SETTLE,0.116594000,-0.531627000,0.220164000
22.327767,P1_INIT_DIVE_SETTLE,0.116725000,-0.531565000,0.219486000
22.338065,P1_INIT_DIVE_SETTLE,0.116714000,-0.531587000,0.219015000
22.348372,P1_INIT_DIVE_SETTLE,0.116553000,-0.531619000,0.218600000
22.358659,P1_INIT_DIVE_SETTLE,0.116555000,-0.531588000,0.218052000
22.368978,P1_INIT_DIVE_SETTLE,0.116678000,-0.531546000,0.217420000
