t,phase,x,y,z
17.206856,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.216772,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.226790,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.236772,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.246803,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.256755,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.266767,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.276735,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.286761,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.296743,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.306772,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.316755,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.326756,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.336734,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.346758,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.356760,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.366769,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.376735,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.386752,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.396745,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.406767,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.416763,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.426751,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.436734,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.446866,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.456754,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.466757,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.476735,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.486764,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.496762,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.506764,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.516779,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.526757,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.536765,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.546755,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.556770,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.566757,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.576764,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.586754,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.596771,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.606771,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.616790,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.626768,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.636771,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.646781,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.656762,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.666771,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.676757,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.686783,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.696758,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.706799,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.716777,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.726789,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.736761,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.746787,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.756759,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.766786,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.776762,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.786784,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.796766,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.806778,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.816774,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.826787,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.836765,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.846765,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.856761,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.866750,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.876758,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.886746,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.896763,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.906754,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.916779,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.926770,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.936774,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.946770,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.956784,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.966784,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
17.976776,P1_INIT_POS,-0.014161000,-0.584577000,0.532525000
