t,phase,x,y,z
21.863280,P1_INIT_DIVE_SETTLE,0.117234000,-0.542126000,0.237502000
21.873569,P1_INIT_DIVE_SETTLE,0.117263000,-0.542098000,0.236966000
21.883891,P1_INIT_DIVE_SETTLE,0.117231000,-0.542093000,0.236457000
21.894198,P1_INIT_DIVE_SETTLE,0.117150000,-0.542104000,0.236040000
21.904494,P1_INIT_DIVE_SETTLE,0.117121000,-0.542093000,0.235563000
21.914791,P1_INIT_DIVE_SETTLE,0.117152000,-0.542064000,0.234965000
21.925083,P1_INIT_DIVE_SETTLE,0.117140000,-0.542064000,0.234532000
21.935359,P1_INIT_DIVE_SETTLE,0.117039000,-0.542093000,0.234084000
21.945670,P1_INIT_DIVE_SETTLE,0.116993000,-0.542095000,0.233548000
21.956034,P1_INIT_DIVE_SETTLE,0.117024000,-0.542073000,0.232977000
21.966369,P1_INIT_DIVE_SETTLE,0.116971000,-0.542096000,0.232518000
21.976675,P1_INIT_DIVE_SETTLE,0.116816000,-0.542151000,0.232106000
21.986997,P1_INIT_DIVE_SETTLE,0.116814000,-0.542142000,0.231567000
21.997313,P1_INIT_DIVE_SETTLE,0.116895000,-0.542114000,0.230959000
22.007652,P1_INIT_DIVE_SETTLE,0.116810000,-0.542158000,0.230493000
22.017983,P1_INIT_DIVE_SETTLE,0.116629000,-0.542228000,0.230163000
22.028270,P1_INIT_DIVE_SETTLE,0.116636000,-0.542218000,0.229609000
22.038700,P1_INIT_DIVE_SETTLE,0.116769000,-0.542181000,0.228907000
22.049147,P1_INIT_DIVE_SETTLE,0.116702000,-0.542221000,0.228496000
22.059510,P1_INIT_DIVE_SETTLE,0.116517000,-0.542278000,0.228172000
22.069861,P1_INIT_DIVE_SETTLE,0.116533000,-0.542264000,0.227583000
22.080078,P1_INIT_DIVE_SETTLE,0.116649000,-0.542237000,0.227024000
22.090268,P1_INIT_DIVE_SETTLE,0.116603000,-0.542272000,0.226551000
22.100441,P1_INIT_DIVE_SETTLE,0.116464000,-0.542311000,0.226183000
22.110608,P1_INIT_DIVE_SETTLE,0.116524000,-0.542265000,0.225538000
22.120819,P1_INIT_DIVE_SETTLE,0.116670000,-0.542218000,0.224909000
22.130988,P1_INIT_DIVE_SETTLE,0.116606000,-0.542253000,0.224520000
22.141143,P1_INIT_DIVE_SETTLE,0.116458000,-0.542279000,0.224162000
22.151297,P1_INIT_DIVE_SETTLE,0.116519000,-0.542220000,0.223567000
22.161458,P1_INIT_DIVE_SETTLE,0.116652000,-0.542172000,0.222948000
22.171818,P1_INIT_DIVE_SETTLE,0.116564000,-0.542214000,0.222530000
22.182067,P1_INIT_DIVE_SETTLE,0.116452000,-0.542227000,0.222167000
22.192284,P1_INIT_DIVE_SETTLE,0.116570000,-0.542150000,0.221458000
22.202471,P1_INIT_DIVE_SETTLE,0.116741000,-0.542094000,0.220823000
22.212792,P1_INIT_DIVE_SETTLE,0.116667000,-0.542126000,0.220387000
22.223119,P1_INIT_DIVE_SETTLE,0.116528000,-0.542159000,0.220026000
22.233507,P1_INIT_DIVE_SETTLE,0.116600000,-0.542108000,0.219421000
22.243868,P1_INIT_DIVE_SETTLE,0.116770000,-0.542035000,0.218680000
22.254197,P1_INIT_DIVE_SETTLE,0.116685000,-0.542056000,0.218251000
22.264504,P1_INIT_DIVE_SETTLE,0.116502000,-0.542092000,0.217890000
